review_id,review_text,price,packaging,product,aroma
4049,"my fave lip cream so far, wanginya enak, untuk shade yg gelap2 cukup pigmented sekali oles uda ketutup warna bibir aku dan ga bikin bibir aku kering walaupun dipake berjam-jam, walaupun harus re-apply krn stay powernya kurang, atau karena aku type yg kl pake lipstik semuanya abis ketelen: p .. tp suka sama lip cream ini warnanya lucu2 bikin pengen punya semua .. ohiya untuk yg shade buenos aires gagal total di aku, ga cocok sama bibir aku, susah diratain krn warnanya muda sekali dan ga masuk sama tone kulit aku warm-medium, tp dipake buat diduetin sama morocco biar ga terlalu genjreng, it works! jadi alih fungsi dh untuk lipstik2 yg terlalu tebal .. hihi favorit sejauh ini, cannes !!",0,0,1,1
4058,kemasan lumayan oke. Kualitasnya jelek. sementara ini belum niat pembelian kembali.,0,1,-1,0
4068,"krim bibir favoritku !! walaupun banyak lip cream bermunculan sekarang dan dengan impulsifnya ikutan nyoba, tapi endingnya balik lagi ke smlc hehe wanginya enaaak. favoritku copenhagen. transylvania juga sukaaaa warnanya, tapi pas di aplikasikan di bibir suka keliatan gak rata gitu warnanya. harus menerapkan 2-3x di aku baru keliatan rata warnanya. dan harganya juga murah daaaan ga crack di bibir aku yg basicnya udah kering ini hihi def would buy another shades. sejauh ini saya memiliki 6 warna",1,0,0,1
4180,"pertama beli lipstik ini ga terlalu berharap banyak, karena kalau dilihat harganya lebih murah karena yang lain, pertama suka bentuk kemasan hijau sederhana yang ga terlalu eye catching. kemudian tidak ada aroma aneh pada lipstik ini. setelah dicoba dipakai, stay powernya ga bisa diandalkan, tetapi bisa diakalin dengan cara setelah diulaskan ke bibir kemudian menggunakan tissue dan ulangin hingga 3x, dijamin peringatannya akan lebih baik. aku sudah punya 3 shade, red (lupa nomornya), pink (21) dan peach (41).",1,1,0,0
4223,"Sungguh gak rugi beli ini! warnanya cakep banget di semua jenis warna bibir, abis makan minum gak perlu nambahin lagi .. saya punya utopia sama red velvet .. cuma ya gitu, karna harganya mahal jadi disayang banget .. jarang dipake: ')",-1,0,0,0
4230,"ini lipstik favorit aku! awalnya suka banget lipstik warna fuschia dan shocking pink, terus tertarik untuk membeli produk yang agak lumayan mahal. cuman sayang aja karena dipakenya kan jarang-jarang, bukan untuk keseharian. Akhirnya pas lagi beli pinil alis produk ini, terus spgnya nawarin aku untuk nyoba lipstik ini, yaudah akhirnya aku coba dan langsung suka banget.",-1,0,1,0
4232,"lip cream yg kualitasnya okey tp harganya bersahabat dengan kantong alias murah ... sampai saat ini udah jatuh hati sama stockholm, monte carlo & amp; adis ababa ... utk ketahanan di bibirnya sih memang masih lebih handal, produk sebelah tapi lip cream ini ga mengecewakan kok .. recomended lah ...",1,0,0,0
4242,"suka banget sama lip cream ini. warnanya tahan lama, ga bikin bibir kering, warnanya pigmented, ga nempel di gelas kalau minum. aku pakai yang antwerp dan milan. dan yang lebih aku suka lagi sama wanginya, wanginya kaya krim kueee ,, yumm !!",0,0,1,1
4256,"aku suka lipstik ini, wanginya enak dan ga aneh, warnanya yg 315 pas di bibirku, teksturnya creamy n ga bikin kering bibir .. biasanya diatas pemakaian lipstik ini aku tambahin sedikit lipgloss dari tbs juga, biar keliatan tambah seger bibirnya ..: d cepet hilang apalagi dipakai utk makan, tp ga sayang untuk dipakai lagi karena memang sukaa banget lipstik ini..hehe ..terlalu mahaal, jadi mikir2 lagi klo pembelian kembali, masih mencari lipstik yg pas dikantong & amp; mirip2 spt ini",-1,0,0,1
4379,"suka bgt sama produk ini karena warnanya banyakk, lucu2 pula, harganya murah. pertama dipake glossy, eh entah kenapa lama2 jadi matte sesuai namanya hahhaa .. di bibir ga gampang hilang .. tp kalo abis makan teteup harus diolesin lg biar okeyy .. pasti bakal beli lagi",1,0,1,0
4457,"aku punya 2 macam shade dari lipstick ini: coral dan wine .. dua dua nya warna nya aku sukaaa ... ini lipstick awalnya agak creamy tapi kalo udah lama, jadi matte ... gak cepet hilang juga di lipstick .. aku buat makan minum masih ada stain nya ... harga murah banget ... worth to try deh! :)",1,0,0,0
4469,"aku pake yg teduh bata. suka banget sm nyx bll ini karena teksturnya creamy jadi bikin bibir lembab, pake dikit jg warnanya langsung keluar jadi lumayan tahan lama dan gak gampang habis, untuk harga sangat oke lah bisa dapet semua ini alias murah ..",1,0,0,0
4572,"bener bener matte! wanginya juga enak banget, bikin pengen nyiumin terus lol. tapi buat bibir aku yang kering meski pun tanpa atau ngga dilapis dengan lipbalm masih berasa bgt keringnya bibir aku keliatan pecah pecah. untuk ketahanannya sendiri karna aku hobbynya cemal cemil sana sini, cuma cuma 2-3 jam aja",0,0,0,1
4573,"suka sama produk ini! wanginya enak, dan buat bibirku yang emang daei sananya udah kering (haha) ngga perlu pake lip balm lagi dan ngga bikin bibir jadi mengkerut kerut atau kulit bibir mengelupas. cuma minusnya ngga tahan lama harus di touch up terus. tapi overall suka binggoooooo !! x))",0,0,1,1
4749,"ini salah satu lipstik hg saya, udh beberapa kali repurchase color Almost nude ini. teksturnya creamy, gak terlalu bikin bibir kering, untuk best appliance pake lipbalm dl biar bibir lembab. yg bikin makin oke harganya murah cyiinn, 30rb-an, kalo lg ada disc bisa lebih murah lg",1,0,1,0
4815,"cocok untuk warna bibir yang gelap juga, kuasnya juga pas size nya. suka sama desain kemasan yang eye catching dan juga harga yang terjangkau jadi bikin ketagihan dan bisa dibilang ini adalah salah satu lipstik favorit. kadang ada yang bibir langsung kering setelah coba produk ini tapi selama ini ngerasa cocok dan suka dengan pilihan warna ini",1,1,0,0
4845,"suka sama si lip cream ini, gampang dibersiin dan gak bikin bibirku item. wanginya enak tapi nggak buat dijilat wkwk. stay nya juga lumayan lama kalo nggak dibuat makan minum. terapkan kembali nya juga gampang. tapi kadang kalo udah beberapa jam si lip cream ini suka cracky di bagian dalam bibir, jadi aku biasanya make lip cream setelah bibirku dikasih lip balm biar nggak kering-kering amat.",0,0,1,1
4855,"aromanya tidak enak, sedikit lengket, agak lama untuk dikeringkan \\\\ / ngeset di bibir, banget berpigmen dan tidak bikin bibir kering walau dipakai tanpa lipbalm sebelumnya.",0,0,0,-1
4866,"penasaran bgt, krn harganya murah dan reviewnya cukup oke. akhirnya beli di salah satu toko online, beli 2 yang warna hanya kamar peachy dan wine. hasilnya, cukup oke walaupun gak persis megalast. menurutku tekstur yang just peachy oles wine room agak beda ya, yang just peachy lebih gampang diratain dibibir drpd wine room. Namun dua2nya warnanya cantik, dan pigmented, gak berasa kering di bibir juga. untuk harga segitu oke banget lah.",1,0,0,0
4871,"untuk harga segitu, wnw ini murah banget, warnanya pigmented, semi matte, tahan cukup lama dan gak bikin bibir kering. saya pake dalam daging dan suka banget sama warnanya. nude pink salmon gitu cuma sayang packaging nya jelek membuat cheap banget. secara keseluruhan aku suka",1,-1,1,0
5044,"kalo ga salah abu dhabi itu warna nude yang paling gelap dalam range nyx smlc sekaligus yang paling cocok buat jadi pilihan cewe indonesia. kulit aku tergolong putih, kalo pake shade yang lebih terang drpd abu dhabi malah keliatan aneh pucet gitu. penting banget kalo mau bikin nyx smlc, persiapkan bibirmu dulu !! karena produk ini ga melembabkan sama sekali dan ga bukti transfer :( tapi aplikatornya nyaman dan suka sama wanginya yang manis banget :) semoga membantu :)",0,0,0,1
5081,"ya untuk produk jeruk nipis, ga usah diragukan lagi. super suka sama wanginya kayak cake jadi pas make selalu gemes pengen jilat, transfer proof, matte, waterproof, ringan, ga drying. tapi kalo abis makan besar tetep ya di bagian dalemnya pasti retak dikit. tp kalo untuk shade riot ini ga begitu keliatan kalo crack soalnya warnanya nude netral banget di bibir plus bikin bentuk bibir kita lebih jelas. semoga membantu :)",0,0,0,1
5093,"suka sama packagingnya lucu, matte dan pink gitu cuma aku emang ga cocok sama semua produk lipstik maybelline, bikin bibir ku pecah-pecah, walaupun sedikit. tapi karena macam warnanya banyak dan cantik-cantik jd gapapa deh. beauty is pain :( yg mat1 ini cantik banget, pinknya nyala banget, ga nanggung. beda sama lipstik matte biasanya, pas di aplikasikan juga ga susah, mudah meluncur di bibir. semoga membantu :)",0,1,0,0
5097,"kemasan lipstik ini terlihat unik dan juga ramping. warna yang saya dapatkan adalah matte magenta, dan sesuai namanya lipstik ini berwarna pink magenta yang langsung menjadi lipstick favorit aku. Tekstur lipstik ini sangat lembut dan juga tidak terasa keset pada bibir, warnanya pun langsung keluar pada pulasan pertama. kalau mau liputan yang lebih tabahkan pulasan kedua. lipstik ini dikatakan tahan lama hingga 8 jam, ya, memang bisa tahan lama hingga 8 jam selama aku tidak makan atau minum apapun. Jika digunakan untuk makan dan minum maka pada 4 jam pertama juga sudah hilang, tapi tetap memberikan noda warna pink yang sangat cantik.",0,1,0,0
5098,"karena ini lipstick matte jadi agak kurang lancar ya sliding di bibirnya. lipstik ini juga banget berpigmen, ga perlu oles berkali2. tp untuk orang yang bibirnya pink banget perlu pake primer kali ya, soalnya di bagian dalem bibir suka belum tertutup dengan sempurna. suka banget sama wanginya enak, manis kayak kue gitu, tp lama-lama bakal ilang sih. warna ungu nya juga cantik banget, ga pasaran dan cocok buat acara malam hari. semoga membantu :)",0,0,0,1
5099,"cepet kering dan aplikatornya agak tricky, jd kalo ga fokus bisa belepotan. formulanya juga aku kurang suka, heavy dan diatas 3jam lgsg crack dan di bibir kerasa ada serpihan-serpihan cat gitu, apalg kalo ketebelan pas aplikasiinnya, tapi emang sih warna merahnya cantik banget dan untuk liquid matte lipstick impor ini tergolong terjangkau & lt; 3 semoga membantu :)",1,0,0,0
5102,"warnanya cantik banget dan tergolong murah untuk liquid matte lipstick impor. tapi aplikatornya ngga banget, terlalu panjang dan kaku. shade ini juga butuh pigmented butuh 2-3 coats sampe warna asli bibir kita ke cover. semoga membantu :)",1,0,0,0
5149,aku suka sekali sama warna revlon matte lipstick ini yang shade 009. warnanya coklat ke merah-merahan membuat wajah lebih cerah. biasanya aku pakai untuk sehari-hari karena aku suka warna yang netral. lipstik ini juga tidak mengkilap karena dia matte dan super pigmented. harga juga terjangkau.,1,0,0,0
5151,"kemasan bagus, sederhana dari plastik doff warna merah terang, dengan pinggiran logo dibagian atas tutupnya. aksen tanda tangan kate moss berwarna hitam menjadi pembeda dengan kemasan lipstik lain. teksturnya terbilang creamy untuk lisptik matte, namun cukup solid dan pigmented di bibir dengan baik. karena warnanya agak lunak, saya memulaskannya secara berulang, dan hasilnya tidak terlalu jreng kok. selain teksturnya yang creamy dan terasa ringan di bibir, yang masukan dari lipstik ini adalah wanginya yang enak dan lembut.",0,1,0,1
5378,"pertama kali kenan wet n wild megalast lipstick tu sekitar 4 taun lalu, waktu belum booming kaya sekarang .. suka karna warna nya pigmented, matte nya gak seret, pilihan warna banyak & amp; ga norak, padahal harga nya murah bgt .. just peachy was my first first peachy lip color and i luv it .. sebelumnya paling cuma pake lipstick pink atau nude, tp begitu kenal just peachy, gw jadi ngefans sama lipstick warna2 peach, tapi kok Nyoba2 seringnya gagal ya, warnanya tetep lebih oke-an wnw just peachy .. makanya meskipun merk2 lain formulanya pd lebih oke, tp favorit gw tetep ini, warna nya pas bgt .. sayang packagingnya ngga oke bgt, tutupnya suka lepas2 sendiri, trus isi lipsticknya suka mentok2 ke tutup jadi kesannya berantakan .. cuman berhubung harganya yg super murah jg, jd dimaklumi lah kalo packagingnya parah begini ,, yg penting produknya oke: d",1,-1,0,0
5420,"coveragenya juaraaaakkkk, murah, stay powernya lumayan lah ... cuma ... dia nempel kemana-mana, ke gelas, sedotan, ke baju, ke jilbab, ntahlah kemana aja bibirku menempel, si cantik ini gak mau ngalah buat ikutan nempel dan meninggalkan noda, aiiishhh. warnanya cantik2, aku baru punya dua sih padahal sand strom sama wine room, dan tentu saja pengen nyoba warna-warna lainnya ... cuma ya itu tadi, jagalah bibirmu saat berkeliaran: d",1,0,0,0
5426,"nude-ist ini yang paling laku diantara wanita indonesia. pas nyoba, wanginnya kimiawi banget & amp; kadang rasannya mual, tp kalau sudah di terapkan berkali kali, ngga bau menyengat lagi kok. dari textur warnannya, bener2 menutup dan meyerap banget ke bibir. tahan lama dan tidak cap ke gelas setelah minum. Untuk pakaian sehari-hari, saya ngga nyaranin ya soalnnya kadang malamnnya suka susah dibersihin karena sakit kuat yang konsisten keawetan warnannya mungkin ya ... tapi secara keseluruhan itu adalah produk yang mengagumkan yang dipakai untuk acara khusus dan pemotretan karena warnannya langsung nyata chint.",0,0,0,-1
5491,"lipstik telanjang pertama saya. nostalgia banget deh sama naungan ini. warna ini benar-benar pemenang untuk hampir semua skintone, karena warna peach-nya ... benar: nggak terlalu pink atau terlalu krem. pas. revlon superlustrous lipstick adalah salah satu range yang aku suka formulanya, karena color payoff yang bagus dan finishnya even, nggak patchy, creme cantik. formulanya juga enak, meluncur mulus dan nggak gampang lembek leleh meski cuaca panas. sayang untuk line ini packagingnya biasa banget dan tutupnya gampang jadi loose, jadi mudah copot kalau dibawa didalam pouch :(",0,-1,0,0
5492,"udah membeli kembali ke-2 kalinya untuk shade ini. stockholm adalah perpaduan sempurna antara nude beige dan peach, lipstik netral \ \ / nude yang bagus untuk orang-orang dengan warna kulit cerah-medium. warna ini nggak membuat wajah jadi pucat meski tak dandan penuh. itu tetap menyala untuk waktu yang cukup baik, sekitar 4-5 jam tanpa makan di antaranya. formulanya memang agak tipis dibanding seri warna di range smlc yang lain karena stockholm memang adalah warna yang agak terang (ini adalah masalah umum dengan corak lipstik yang lebih terang, jadi tidak terlalu mengganggu saya) sayang sekarang harganya mahal, melambung sejak demam lipstik cair dimulai, agak sayang sih untuk pembelian kembali yang ke-3 kalau di kisaran harga 100ribuan.",-1,0,0,0
5656,"selalu mikir kalo produk lipstik dari korea pasti glossy, ombre-ish, jadi selalu nyari brand dari barat karena emang suka sama matte lipstick. eh lihat review si rire ini bagus, jadi tertarik nyoba. harganya pun murah, nggak sampe 100rb. ternyata emang bagus! warnanya pigmented banget, teksturnya lembut, malah bisa dibilang selembut borjouis rve. suka sama wanginya nuansa berry, dan tahan lama, gak nempel di gelas kalo minum dan gak hilang kalo makan. shade pink brown, cocok buat sehari-hari, nuansa nude rosy. saran: untuk harga yang lebih murah, belinya di olshop besar (bukan di ig) karena suka diskon dan suka ada penawaran beli 1 get 1. bahkan saya beli warna wine burgundy hanya mulai 70rb. suka menyukainya dan pasti akan membeli kembali!",1,0,1,1
5666,"saya suka lipstik ini, nggak ngeringin meski matte. warnanya berry cenderung netral merah, nggak bentrok dengan warna kulit saya yang cenderung kuning hangat. ketahanannya sih begitu-begitu ya, tapi karena nggak bikin bibir kering dan harganya terjangkau, dimaafkan deh, hehe.",1,0,1,0
6502,"revlon matte ini bisa jadi alternatif kalo pengen coba-coba lipstik matte dengan kualitas yang bagus. selain itu harganya pun cukup terjangkau dan mudah dibeli dimana-mana, seperti pilihan warnanya gak begitu banyak. ungu muda itu di atas ini warnanya nude peachy brown. sangat dapat dipakai untuk sehari-hari. packagingnya lumayan sleek dengan warna hitam matte serta silver, untuk membedakan dengan seri lustrous yg warnanya gold.",1,0,0,0
